"","country","year","item","r","n","survey","cc_rank"
"21354","Turkey",2012,"gen_clicon_2",1,4732.21600948181,"eb773, eb773, eb773, eb781, eb781",166
"21355","Turkey",2012,"gen_clicon_2",2,267.802409884856,"eb773, eb773, eb773, eb781, eb781",166
"21356","Turkey",2013,"gen_clicon_2",1,2785.57317547362,"eb793, eb801, eb801",166
"21357","Turkey",2013,"gen_clicon_2",2,217.419732059682,"eb793, eb801, eb801",166
"21358","Turkey",2013,"gen_clicon_3",1,126.735375313444,"pew2013",166
"21359","Turkey",2013,"gen_clicon_3",2,267.50523212137,"pew2013",166
"21360","Turkey",2013,"gen_clicon_3",3,473.796826536816,"pew2013",166
"21361","Turkey",2014,"gen_clicon_2",1,4167.56079052099,"eb814, eb814, eb823, eb823",166
"21362","Turkey",2014,"gen_clicon_2",2,58.4234767347698,"eb814, eb814, eb823, eb823",166
"21363","Turkey",2015,"gen_clicon_2",1,3974.65377279739,"eb833, eb833, eb843, eb843",166
"21364","Turkey",2015,"gen_clicon_2",2,111.345057707411,"eb833, eb833, eb843, eb843",166
"21365","Turkey",2015,"gen_clicon_4",1,149.689943808524,"pew2015, pew2015, pew2015, pew2015",166
"21366","Turkey",2015,"gen_clicon_4",2,531.236527387562,"pew2015, pew2015, pew2015, pew2015",166
"21367","Turkey",2015,"gen_clicon_4",3,1564.65225235943,"pew2015, pew2015, pew2015, pew2015",166
"21368","Turkey",2015,"gen_clicon_4",4,1193.08184543888,"pew2015, pew2015, pew2015, pew2015",166
"21369","Turkey",2015,"gen_indchge_2",1,306.502073345578,"pew2015",166
"21370","Turkey",2015,"gen_indchge_2",2,478.208049319151,"pew2015",166
"21371","Turkey",2015,"sup_govaction_2",1,245.049840026286,"pew2015",166
"21372","Turkey",2015,"sup_govaction_2",2,532.452978083477,"pew2015",166
"21373","Turkey",2016,"climate_indtax_2",1,742.27739068181,"lits_wave3",166
"21374","Turkey",2016,"climate_indtax_2",2,540.853218997321,"lits_wave3",166
"21375","Turkey",2016,"gen_clicon_2",1,4011.01612203984,"eb852, eb852, eb862, eb862",166
"21376","Turkey",2016,"gen_clicon_2",2,120.997208270783,"eb852, eb852, eb862, eb862",166
"21377","Turkey",2016,"gen_evncon_2",1,4011.01612203984,"eb852_c, eb852_c, eb682_c, eb682_c",166
"21378","Turkey",2016,"gen_evncon_2",2,120.997208270783,"eb852_c, eb852_c, eb682_c, eb682_c",166
"21379","Turkey",2017,"gen_clicon_2",1,987.115625746233,"eb883",166
"21380","Turkey",2017,"gen_clicon_2",2,17.8779040885479,"eb883",166
"21381","Turkey",2017,"gen_clicon_3",1,132.514323290498,"pew2017",166
"21382","Turkey",2017,"gen_clicon_3",2,259.747464107221,"pew2017",166
"21383","Turkey",2017,"gen_clicon_3",3,553.505269571821,"pew2017",166
"21384","Turkey",2017,"sup_govaction_2",1,602.953126935287,"pew2017",166
"21385","Turkey",2017,"sup_govaction_2",2,161.962296680416,"pew2017",166
"21386","United States",1993,"climate_chg_4",1,244.049894258343,"issp1993",137
"21387","United States",1993,"climate_chg_4",2,556.653129600489,"issp1993",137
"21388","United States",1993,"climate_chg_4",3,171.840374983402,"issp1993",137
"21389","United States",1993,"climate_chg_4",4,170.926330435618,"issp1993",137
"21390","United States",1993,"envact_buy_5",1,95.9746775173257,"issp1993",137
"21391","United States",1993,"envact_buy_5",2,245.877983353911,"issp1993",137
"21392","United States",1993,"envact_buy_5",3,292.494255290898,"issp1993",137
"21393","United States",1993,"envact_buy_5",4,554.825040504921,"issp1993",137
"21394","United States",1993,"envact_buy_5",5,144.419038549881,"issp1993",137
"21395","United States",1993,"envact_taxex_5",1,182.808909556811,"issp1993",137
"21396","United States",1993,"envact_taxex_5",2,346.422883610157,"issp1993",137
"21397","United States",1993,"envact_taxex_5",3,274.213364335216,"issp1993",137
"21398","United States",1993,"envact_taxex_5",4,442.397561127482,"issp1993",137
"21399","United States",1993,"envact_taxex_5",5,98.7168111606779,"issp1993",137
"21400","United States",1993,"ghtem_serious_2",1,202.91788960806,"issp1993",137
"21401","United States",1993,"ghtem_serious_2",2,465.248674822084,"issp1993",137
"21402","United States",1993,"ghtem_serious_2",3,327.227948106692,"issp1993",137
"21403","United States",1993,"ghtem_serious_2",4,202.91788960806,"issp1993",137
"21404","United States",1993,"ghtem_serious_4",1,170.926330435618,"issp1993",137
"21405","United States",1993,"ghtem_serious_4",2,466.162719369868,"issp1993",137
"21406","United States",1993,"ghtem_serious_4",3,338.1964826801,"issp1993",137
"21407","United States",1993,"ghtem_serious_4",4,240.393716067206,"issp1993",137
"21408","United States",2000,"climate_chg_4",1,258.699869903635,"issp2000, issp2000",137
"21409","United States",2000,"climate_chg_4",2,674.82562963235,"issp2000, issp2000",137
"21410","United States",2000,"climate_chg_4",3,750.029080185732,"issp2000, issp2000",137
"21411","United States",2000,"climate_chg_4",4,364.987413352415,"issp2000, issp2000",137
"21412","United States",2000,"ghtem_serious_5",1,21.056966154947,"issp2000",137
"21413","United States",2000,"ghtem_serious_5",2,116.314670189231,"issp2000",137
"21414","United States",2000,"ghtem_serious_5",3,421.139323098941,"issp2000",137
"21415","United States",2000,"ghtem_serious_5",4,312.84635430207,"issp2000",137
"21416","United States",2000,"ghtem_serious_5",5,202.547960157109,"issp2000",137
"21417","United States",2006,"climate_chg_2",1,89.4869962030984,"pew2006",137
"21418","United States",2006,"climate_chg_2",2,907.072256094178,"pew2006",137
"21419","United States",2006,"gen_clicon_3",1,90.4157882450123,"tt2006",137
"21420","United States",2006,"gen_clicon_3",2,192.680104871873,"tt2006",137
"21421","United States",2006,"gen_clicon_3",3,257.359015569163,"tt2006",137
"21422","United States",2006,"gen_clicon_4",1,236.79683718438,"tt2006, pew2006",137
"21423","United States",2006,"gen_clicon_4",2,289.743047218353,"tt2006, pew2006",137
"21424","United States",2006,"gen_clicon_4",3,460.434773082684,"tt2006, pew2006",137
"21425","United States",2006,"gen_clicon_4",4,440.65346095925,"tt2006, pew2006",137
"21426","United States",2007,"gen_clicon_4",1,136.526366043044,"tt2007",137
"21427","United States",2007,"gen_clicon_4",2,134.590795532053,"tt2007",137
"21428","United States",2007,"gen_clicon_4",3,266.151680264207,"tt2007",137
"21429","United States",2007,"gen_clicon_4",4,440.643816330238,"tt2007",137
"21430","United States",2008,"gen_clicon_2",1,812.137107975602,"tt2008",137
"21431","United States",2008,"gen_clicon_2",2,187.731824511296,"tt2008",137
"21432","United States",2008,"gen_clicon_4",1,504.656419439694,"tt2008, nsee_combo, pew2008",137
"21433","United States",2008,"gen_clicon_4",2,374.880595150734,"tt2008, nsee_combo, pew2008",137
"21434","United States",2008,"gen_clicon_4",3,670.89125501827,"tt2008, nsee_combo, pew2008",137
"21435","United States",2008,"gen_clicon_4",4,974.519382464402,"tt2008, nsee_combo, pew2008",137
"21436","United States",2009,"air_health_4",1,15.2878425718992,"nsee_combo",137
"21437","United States",2009,"air_health_4",2,76.0592664777222,"nsee_combo",137
"21438","United States",2009,"air_health_4",3,202.001493446749,"nsee_combo",137
"21439","United States",2009,"air_health_4",4,350.820492034158,"nsee_combo",137
"21440","United States",2009,"climate_eco_2",1,400.274805917453,"tt2009",137
"21441","United States",2009,"climate_eco_2",2,432.585342767295,"tt2009",137
"21442","United States",2009,"gen_clicon_4",1,462.497350789644,"tt2009, nsee_combo",137
"21443","United States",2009,"gen_clicon_4",2,340.779596381823,"tt2009, nsee_combo",137
"21444","United States",2009,"gen_clicon_4",3,481.767354284967,"tt2009, nsee_combo",137
"21445","United States",2009,"gen_clicon_4",4,597.038753100916,"tt2009, nsee_combo",137
"21446","United States",2009,"gen_indchge_4",1,123.472253890465,"tt2009",137
"21447","United States",2009,"gen_indchge_4",2,73.3252843131096,"tt2009",137
"21448","United States",2009,"gen_indchge_4",3,214.07065443022,"tt2009",137
"21449","United States",2009,"gen_indchge_4",4,529.797628217252,"tt2009",137
"21450","United States",2009,"gh_env_4",1,81.6084833694188,"nsee_combo, nsee_combo, nsee_combo, nsee_combo",137
"21451","United States",2009,"gh_env_4",2,207.680691995369,"nsee_combo, nsee_combo, nsee_combo, nsee_combo",137
"21452","United States",2009,"gh_env_4",3,911.491369875393,"nsee_combo, nsee_combo, nsee_combo, nsee_combo",137
"21453","United States",2009,"gh_env_4",4,1381.3350652947,"nsee_combo, nsee_combo, nsee_combo, nsee_combo",137
"21454","United States",2010,"climate_indtax_2",1,2114.01082785955,"pew2010",137
"21455","United States",2010,"climate_indtax_2",2,1381.07951214547,"pew2010",137
"21456","United States",2010,"gen_clicon_2",1,942.129919425501,"tt2010_c",137
"21457","United States",2010,"gen_clicon_2",2,54.2685064179185,"tt2010_c",137
"21458","United States",2010,"gen_clicon_4",1,908.994704440872,"nsee_combo, pew2010",137
"21459","United States",2010,"gen_clicon_4",2,878.518699005183,"nsee_combo, pew2010",137
"21460","United States",2010,"gen_clicon_4",3,1650.11756173908,"nsee_combo, pew2010",137
"21461","United States",2010,"gen_clicon_4",4,1654.20145652828,"nsee_combo, pew2010",137
"21462","United States",2010,"gen_clicon_5",1,92.7095855916397,"issp2010",137
"21463","United States",2010,"gen_clicon_5",2,183.819770891794,"issp2010",137
"21464","United States",2010,"gen_clicon_5",3,404.592642431202,"issp2010",137
"21465","United States",2010,"gen_clicon_5",4,360.37965524311,"issp2010",137
"21466","United States",2010,"gen_clicon_5",5,278.316512461311,"issp2010",137
"21467","United States",2011,"gen_clicon_4",1,433.978756697654,"nsee_combo",137
"21468","United States",2011,"gen_clicon_4",2,369.432865446578,"nsee_combo",137
"21469","United States",2011,"gen_clicon_4",3,401.818295198299,"nsee_combo",137
"21470","United States",2011,"gen_clicon_4",4,295.61828219802,"nsee_combo",137
"21471","United States",2011,"sup_govaction_4",1,246.905156619018,"nsee_combo",137
"21472","United States",2011,"sup_govaction_4",2,101.555668412544,"nsee_combo",137
"21473","United States",2011,"sup_govaction_4",3,220.208924004911,"nsee_combo",137
"21474","United States",2011,"sup_govaction_4",4,219.748988911184,"nsee_combo",137
"21475","United States",2012,"gen_clicon_4",1,637.756399493306,"nsee_combo",137
"21476","United States",2012,"gen_clicon_4",2,280.822370204628,"nsee_combo",137
"21477","United States",2012,"gen_clicon_4",3,279.898300609798,"nsee_combo",137
"21478","United States",2012,"gen_clicon_4",4,327.849533707453,"nsee_combo",137
"21479","United States",2013,"gen_clicon_3",1,197.025229548273,"pew2013",137
"21480","United States",2013,"gen_clicon_3",2,367.168582600649,"pew2013",137
"21481","United States",2013,"gen_clicon_3",3,405.293636056411,"pew2013",137
"21482","United States",2013,"gen_clicon_4",1,382.853971453289,"nsee_combo, nsee_combo",137
"21483","United States",2013,"gen_clicon_4",2,273.977336179302,"nsee_combo, nsee_combo",137
"21484","United States",2013,"gen_clicon_4",3,357.269581935319,"nsee_combo, nsee_combo",137
"21485","United States",2013,"gen_clicon_4",4,237.535478872696,"nsee_combo, nsee_combo",137
"21486","United States",2013,"sup_govaction_5",1,40.0553473690552,"nsee_combo",137
"21487","United States",2013,"sup_govaction_5",2,30.6106802052776,"nsee_combo",137
"21488","United States",2013,"sup_govaction_5",3,101.342698466971,"nsee_combo",137
"21489","United States",2013,"sup_govaction_5",4,118.265310339397,"nsee_combo",137
"21490","United States",2013,"sup_govaction_5",5,131.956378248947,"nsee_combo",137
"21491","United States",2014,"climate_chg_2",1,1039.78326525802,"nsee_combo, nsee_combo, nsee_combo",137
"21492","United States",2014,"climate_chg_2",2,1217.00825517752,"nsee_combo, nsee_combo, nsee_combo",137
"21493","United States",2015,"gen_clicon_4",1,614.3300685579,"pew2015, pew2015, pew2015, pew2015",137
"21494","United States",2015,"gen_clicon_4",2,585.463932007654,"pew2015, pew2015, pew2015, pew2015",137
"21495","United States",2015,"gen_clicon_4",3,1186.30109636562,"pew2015, pew2015, pew2015, pew2015",137
"21496","United States",2015,"gen_clicon_4",4,1582.73006042056,"pew2015, pew2015, pew2015, pew2015",137
"21497","United States",2015,"gen_indchge_2",1,230.112906007032,"pew2015",137
"21498","United States",2015,"gen_indchge_2",2,661.555233257678,"pew2015",137
"21499","United States",2015,"sup_govaction_2",1,240.940290081713,"pew2015",137
"21500","United States",2015,"sup_govaction_2",2,692.219046171469,"pew2015",137
"21501","United States",2017,"gen_clicon_3",1,242.192030766892,"pew2017",137
"21502","United States",2017,"gen_clicon_3",2,391.96789299226,"pew2017",137
"21503","United States",2017,"gen_clicon_3",3,842.871492957204,"pew2017",137
"21504","United States",2017,"gen_clicon_5",1,107.094886715247,"nsee_combo",137
"21505","United States",2017,"gen_clicon_5",2,119.813091915676,"nsee_combo",137
"21506","United States",2017,"gen_clicon_5",3,203.316307899467,"nsee_combo",137
"21507","United States",2017,"gen_clicon_5",4,268.327133538766,"nsee_combo",137
"21508","United States",2017,"gen_clicon_5",5,214.139780485523,"nsee_combo",137
"21509","United States",2017,"sup_govaction_2",1,1012.94212724335,"pew2017",137
"21510","United States",2017,"sup_govaction_2",2,437.527287368114,"pew2017",137
"21511","United States",2017,"sup_govaction_4",1,149.543896289477,"nsee_combo",137
"21512","United States",2017,"sup_govaction_4",2,160.842301852751,"nsee_combo",137
"21513","United States",2017,"sup_govaction_4",3,130.681558152206,"nsee_combo",137
"21514","United States",2017,"sup_govaction_4",4,315.465481351205,"nsee_combo",137
"21515","United States",2018,"gen_clicon_3",1,242.744061045316,"pew2018",137
"21516","United States",2018,"gen_clicon_3",2,345.832976206427,"pew2018",137
"21517","United States",2018,"gen_clicon_3",3,879.217752323388,"pew2018",137
"21518","United States",2020,"gen_clicon_3",1,139.970590499324,"pew2020",137
"21519","United States",2020,"gen_clicon_3",2,231.50695417367,"pew2020",137
"21520","United States",2020,"gen_clicon_3",3,619.468335977125,"pew2020",137
"21521","United States",2020,"intcomm_coop_2",1,324.704825432085,"pew2020",137
"21522","United States",2020,"intcomm_coop_2",2,609.04543228632,"pew2020",137
"21523","Russia",1993,"climate_chg_4",1,297.666833386807,"issp1993",109
"21524","Russia",1993,"climate_chg_4",2,619.282547970105,"issp1993",109
"21525","Russia",1993,"climate_chg_4",3,151.937968999952,"issp1993",109
"21526","Russia",1993,"climate_chg_4",4,97.2963859334215,"issp1993",109
"21527","Russia",1993,"envact_buy_5",1,267.17065109454,"issp1993",109
"21528","Russia",1993,"envact_buy_5",2,200.695847312397,"issp1993",109
"21529","Russia",1993,"envact_buy_5",3,348.29027662128,"issp1993",109
"21530","Russia",1993,"envact_buy_5",4,452.851488620489,"issp1993",109
"21531","Russia",1993,"envact_buy_5",5,294.767484081236,"issp1993",109
"21532","Russia",1993,"envact_taxex_5",1,304.258008620878,"issp1993",109
"21533","Russia",1993,"envact_taxex_5",2,215.278514027744,"issp1993",109
"21534","Russia",1993,"envact_taxex_5",3,296.038920047204,"issp1993",109
"21535","Russia",1993,"envact_taxex_5",4,430.475678090735,"issp1993",109
"21536","Russia",1993,"envact_taxex_5",5,305.377713191914,"issp1993",109
"21537","Russia",1993,"ghtem_serious_2",1,154.532941471111,"issp1993",109
"21538","Russia",1993,"ghtem_serious_2",2,462.509283312375,"issp1993",109
"21539","Russia",1993,"ghtem_serious_2",3,388.855573651936,"issp1993",109
"21540","Russia",1993,"ghtem_serious_2",4,251.155676572816,"issp1993",109
"21541","Russia",1993,"ghtem_serious_4",1,64.3926103022911,"issp1993",109
"21542","Russia",1993,"ghtem_serious_4",2,404.038767635177,"issp1993",109
"21543","Russia",1993,"ghtem_serious_4",3,478.772877951097,"issp1993",109
"21544","Russia",1993,"ghtem_serious_4",4,333.911441840089,"issp1993",109
"21545","Russia",2000,"climate_chg_4",1,345.094636720541,"issp2000, issp2000",109
"21546","Russia",2000,"climate_chg_4",2,782.805661830778,"issp2000, issp2000",109
"21547","Russia",2000,"climate_chg_4",3,761.601527536661,"issp2000, issp2000",109
"21548","Russia",2000,"climate_chg_4",4,546.019937038624,"issp2000, issp2000",109
"21549","Russia",2000,"ghtem_serious_5",1,32.5687293348426,"issp2000",109
"21550","Russia",2000,"ghtem_serious_5",2,88.4532055840735,"issp2000",109
"21551","Russia",2000,"ghtem_serious_5",3,411.865714878781,"issp2000",109
"21552","Russia",2000,"ghtem_serious_5",4,467.580161139874,"issp2000",109
"21553","Russia",2000,"ghtem_serious_5",5,300.029350007243,"issp2000",109
"21554","Russia",2006,"climate_chg_2",1,170.99972030545,"pew2006",109
"21555","Russia",2006,"climate_chg_2",2,802.998686580562,"pew2006",109
"21556","Russia",2006,"gen_clicon_4",1,82.9998642418264,"pew2006",109
"21557","Russia",2006,"gen_clicon_4",2,193.999682685715,"pew2006",109
"21558","Russia",2006,"gen_clicon_4",3,247.99959436112,"pew2006",109
"21559","Russia",2006,"gen_clicon_4",4,275.999548563182,"pew2006",109
"21560","Russia",2008,"gen_clicon_4",1,74.6466138166469,"pew2008",109
"21561","Russia",2008,"gen_clicon_4",2,140.646297318292,"pew2008",109
"21562","Russia",2008,"gen_clicon_4",3,247.509993857029,"pew2008",109
"21563","Russia",2008,"gen_clicon_4",4,492.653459603075,"pew2008",109
"21564","Russia",2010,"climate_chg_4",1,268.134352850465,"issp2010, issp2010",109
"21565","Russia",2010,"climate_chg_4",2,814.25286939139,"issp2010, issp2010",109
"21566","Russia",2010,"climate_chg_4",3,990.510502806304,"issp2010, issp2010",109
"21567","Russia",2010,"climate_chg_4",4,383.431304624892,"issp2010, issp2010",109
"21568","Russia",2010,"climate_chg_5",1,31.3391236736576,"lits_wave2",109
"21569","Russia",2010,"climate_chg_5",2,55.1069111573605,"lits_wave2",109
"21570","Russia",2010,"climate_chg_5",3,160.945404233065,"lits_wave2",109
"21571","Russia",2010,"climate_chg_5",4,468.830083119918,"lits_wave2",109
"21572","Russia",2010,"climate_chg_5",5,198.791123098745,"lits_wave2",109
"21573","Russia",2010,"climate_indtax_2",1,1231.64622587442,"lits_wave2, pew2010",109
"21574","Russia",2010,"climate_indtax_2",2,380.519266715974,"lits_wave2, pew2010",109
"21575","Russia",2010,"gen_clicon_2",1,585.432187317048,"lits_wave2",109
"21576","Russia",2010,"gen_clicon_2",2,524.420211460259,"lits_wave2",109
"21577","Russia",2010,"gen_clicon_3",1,39.5200306053464,"lits_wave2",109
"21578","Russia",2010,"gen_clicon_3",2,279.626803777412,"lits_wave2",109
"21579","Russia",2010,"gen_clicon_3",3,450.704074735567,"lits_wave2",109
"21580","Russia",2010,"gen_clicon_4",1,35.1086747797384,"pew2010",109
"21581","Russia",2010,"gen_clicon_4",2,123.802468686132,"pew2010",109
"21582","Russia",2010,"gen_clicon_4",3,315.533795087097,"pew2010",109
"21583","Russia",2010,"gen_clicon_4",4,383.882524029796,"pew2010",109
"21584","Russia",2010,"gen_clicon_5",1,195.854461189711,"lits_wave2, lits_wave2, issp2010",109
"21585","Russia",2010,"gen_clicon_5",2,492.356343413646,"lits_wave2, lits_wave2, issp2010",109
"21586","Russia",2010,"gen_clicon_5",3,870.769717155899,"lits_wave2, lits_wave2, issp2010",109
"21587","Russia",2010,"gen_clicon_5",4,1117.58744074802,"lits_wave2, lits_wave2, issp2010",109
"21588","Russia",2010,"gen_clicon_5",5,824.066498159495,"lits_wave2, lits_wave2, issp2010",109
"21589","Russia",2010,"gen_indchge_2",1,975.870912623318,"lits_wave2",109
"21590","Russia",2010,"gen_indchge_2",2,111.809740833505,"lits_wave2",109
"21591","Russia",2013,"gen_clicon_3",1,140.830374289131,"pew2013",109
"21592","Russia",2013,"gen_clicon_3",2,337.12598451978,"pew2013",109
"21593","Russia",2013,"gen_clicon_3",3,454.369568067936,"pew2013",109
"21594","Russia",2015,"gen_clicon_4",1,272.682195586289,"pew2015, pew2015, pew2015, pew2015",109
"21595","Russia",2015,"gen_clicon_4",2,736.292457481645,"pew2015, pew2015, pew2015, pew2015",109
"21596","Russia",2015,"gen_clicon_4",3,1537.72489463057,"pew2015, pew2015, pew2015, pew2015",109
"21597","Russia",2015,"gen_clicon_4",4,1232.92412473356,"pew2015, pew2015, pew2015, pew2015",109
"21598","Russia",2015,"gen_indchge_2",1,362.86609018239,"pew2015",109
"21599","Russia",2015,"gen_indchge_2",2,391.867943464324,"pew2015",109
"21600","Russia",2015,"sup_govaction_2",1,165.728135193889,"pew2015",109
"21601","Russia",2015,"sup_govaction_2",2,651.025839503213,"pew2015",109
"21602","Russia",2016,"climate_indtax_2",1,1034.90694493198,"lits_wave3",109
"21603","Russia",2016,"climate_indtax_2",2,177.117289745914,"lits_wave3",109
"21604","Russia",2017,"gen_clicon_3",1,188.17936051216,"pew2017",109
"21605","Russia",2017,"gen_clicon_3",2,426.579672828193,"pew2017",109
"21606","Russia",2017,"gen_clicon_3",3,347.228185882018,"pew2017",109
"21607","Russia",2017,"sup_govaction_2",1,487.289057253544,"pew2017",109
"21608","Russia",2017,"sup_govaction_2",2,271.70346214683,"pew2017",109
"21609","Russia",2018,"gen_clicon_3",1,175.601126172734,"pew2018",109
"21610","Russia",2018,"gen_clicon_3",2,331.547514496772,"pew2018",109
"21611","Russia",2018,"gen_clicon_3",3,426.928646950709,"pew2018",109
"21612","Russia",2021,"climate_chg_11",1,134.568113934844,"issp2020_c, issp2020_c",109
"21613","Russia",2021,"climate_chg_11",2,33.9914126255159,"issp2020_c, issp2020_c",109
"21614","Russia",2021,"climate_chg_11",3,89.3725279758413,"issp2020_c, issp2020_c",109
"21615","Russia",2021,"climate_chg_11",4,160.285290855123,"issp2020_c, issp2020_c",109
"21616","Russia",2021,"climate_chg_11",5,164.134799124322,"issp2020_c, issp2020_c",109
"21617","Russia",2021,"climate_chg_11",6,888.537296889994,"issp2020_c, issp2020_c",109
"21618","Russia",2021,"climate_chg_11",7,230.332554895177,"issp2020_c, issp2020_c",109
"21619","Russia",2021,"climate_chg_11",8,314.177348681769,"issp2020_c, issp2020_c",109
"21620","Russia",2021,"climate_chg_11",9,150.003298249556,"issp2020_c, issp2020_c",109
"21621","Russia",2021,"climate_chg_11",10,156.721362101699,"issp2020_c, issp2020_c",109
"21622","Russia",2021,"climate_chg_11",11,554.698843081897,"issp2020_c, issp2020_c",109
"21623","Russia",2021,"climate_chg_4",1,70.3058526564679,"issp2020_c",109
"21624","Russia",2021,"climate_chg_4",2,313.034310594676,"issp2020_c",109
"21625","Russia",2021,"climate_chg_4",3,643.801262057455,"issp2020_c",109
"21626","Russia",2021,"climate_chg_4",4,526.548165075096,"issp2020_c",109
"21627","Russia",2021,"gen_clicon_5",1,78.278998329105,"issp2020_c, issp2020_c",109
"21628","Russia",2021,"gen_clicon_5",2,217.056442522752,"issp2020_c, issp2020_c",109
"21629","Russia",2021,"gen_clicon_5",3,845.078628806711,"issp2020_c, issp2020_c",109
"21630","Russia",2021,"gen_clicon_5",4,962.17966072212,"issp2020_c, issp2020_c",109
"21631","Russia",2021,"gen_clicon_5",5,993.994200812216,"issp2020_c, issp2020_c",109
"21632","North Macedonia",2007,"sup_govaction_4",1,6.7962980389586,"eb672",105
"21633","North Macedonia",2007,"sup_govaction_4",2,17.9711948144921,"eb672",105
"21634","North Macedonia",2007,"sup_govaction_4",3,139.24235982224,"eb672",105
"21635","North Macedonia",2007,"sup_govaction_4",4,778.657475321869,"eb672",105
"21636","North Macedonia",2008,"climate_chg_4",1,1141.41251368726,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",105
"21637","North Macedonia",2008,"climate_chg_4",2,1805.96737987842,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",105
"21638","North Macedonia",2008,"climate_chg_4",3,2548.97155388331,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",105
"21639","North Macedonia",2008,"climate_chg_4",4,1861.66158542569,"eb692, eb692, eb692, eb692, eb692, eb692, eb692, eb692",105
"21640","North Macedonia",2008,"climate_indbeh_300",1,16.3308016265846,"eb692",105
"21641","North Macedonia",2008,"climate_indbeh_300",2,23.7178023623466,"eb692",105
"21642","North Macedonia",2008,"climate_indbeh_300",3,22.7809022690292,"eb692",105
"21643","North Macedonia",2008,"climate_indbeh_300",4,0.839600083626061,"eb692",105
"21644","North Macedonia",2008,"climate_indbeh_300",5,73.1399072848996,"eb692",105
"21645","North Macedonia",2008,"climate_indbeh_300",6,0.839600083626061,"eb692",105
"21646","North Macedonia",2008,"climate_indbeh_300",8,0.818300081504532,"eb692",105
"21647","North Macedonia",2008,"climate_indbeh_300",9,1.03070010266005,"eb692",105
"21648","North Macedonia",2008,"climate_indbeh_300",10,125.05811245607,"eb692",105
"21649","North Macedonia",2008,"climate_indbeh_300",12,3.92580039101857,"eb692",105
"21650","North Macedonia",2008,"climate_indbeh_300",13,0.808100080488589,"eb692",105
"21651","North Macedonia",2008,"climate_indbeh_300",15,23.3131023220375,"eb692",105
"21652","North Macedonia",2008,"climate_indbeh_300",17,0.782700077958692,"eb692",105
"21653","North Macedonia",2008,"climate_indbeh_300",20,71.2503070966912,"eb692",105
"21654","North Macedonia",2008,"climate_indbeh_300",25,6.13420061098021,"eb692",105
"21655","North Macedonia",2008,"climate_indbeh_300",30,32.8362032705599,"eb692",105
"21656","North Macedonia",2008,"climate_indbeh_300",35,0.824400082112106,"eb692",105
"21657","North Macedonia",2008,"climate_indbeh_300",40,6.88730068599067,"eb692",105
"21658","North Macedonia",2008,"climate_indbeh_300",50,30.72390306017,"eb692",105
"21659","North Macedonia",2008,"climate_indbeh_300",60,2.20990022011104,"eb692",105
"21660","North Macedonia",2008,"climate_indbeh_300",70,1.78170017746135,"eb692",105
"21661","North Macedonia",2008,"climate_indbeh_300",80,2.20660021978236,"eb692",105
"21662","North Macedonia",2008,"climate_indbeh_300",100,4.01040039944492,"eb692",105
"21663","North Macedonia",2008,"gen_clicon_10",1,0.870500086703771,"eb692",105
"21664","North Macedonia",2008,"gen_clicon_10",2,4.54390045258273,"eb692",105
"21665","North Macedonia",2008,"gen_clicon_10",3,15.6291015566937,"eb692",105
"21666","North Macedonia",2008,"gen_clicon_10",4,19.3832019306106,"eb692",105
"21667","North Macedonia",2008,"gen_clicon_10",5,79.3282079012683,"eb692",105
"21668","North Macedonia",2008,"gen_clicon_10",6,97.6063097218084,"eb692",105
"21669","North Macedonia",2008,"gen_clicon_10",7,122.31841218319,"eb692",105
"21670","North Macedonia",2008,"gen_clicon_10",8,153.004615239605,"eb692",105
"21671","North Macedonia",2008,"gen_clicon_10",9,110.429510999028,"eb692",105
"21672","North Macedonia",2008,"gen_clicon_10",10,365.288136383522,"eb692",105
"21673","North Macedonia",2008,"gen_clicon_2",1,414.304741265686,"eb692",105
"21674","North Macedonia",2008,"gen_clicon_2",2,591.697458934401,"eb692",105
"21675","North Macedonia",2008,"gen_clicon_3",1,37.6429037493181,"eb692",105
"21676","North Macedonia",2008,"gen_clicon_3",2,112.767211231868,"eb692",105
"21677","North Macedonia",2008,"gen_clicon_3",3,692.107068935424,"eb692",105
"21678","North Macedonia",2008,"gen_indchge_3",1,43.5844043411049,"eb692",105
"21679","North Macedonia",2008,"gen_indchge_3",2,125.077412457992,"eb692",105
"21680","North Macedonia",2008,"gen_indchge_3",3,726.375672348654,"eb692",105
"21681","North Macedonia",2008,"sup_govaction_3",1,898.221289464865,"eb692, eb692, eb692, eb692, eb692",105
"21682","North Macedonia",2008,"sup_govaction_3",2,1707.34237005515,"eb692, eb692, eb692, eb692, eb692",105
"21683","North Macedonia",2008,"sup_govaction_3",3,1580.77325744858,"eb692, eb692, eb692, eb692, eb692",105
"21684","North Macedonia",2009,"climate_chg_4",1,1200.46063768316,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711",105
"21685","North Macedonia",2009,"climate_chg_4",2,1949.59716119898,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711",105
"21686","North Macedonia",2009,"climate_chg_4",3,2323.6620729411,"eb711, eb711, eb711, eb711, eb711, eb711, eb711, eb711",105
